id,customer_id,store_id,date,value,product_id,product_quantiy
11435,173,6,58,2024-05-09 23:43:22,88.0,10206,4
11436,178,9,85,2024-05-09 10:14:52,14991.0,13591,3
11437,181,8,76,2024-05-09 20:30:44,519.96,13873,4
11438,182,8,76,2024-05-09 14:57:54,49.99,13088,2
11439,185,8,76,2024-05-09 07:14:04,1249.75,11336,5
11440,186,7,69,2024-05-09 03:13:28,156.58,9859,2
11441,193,7,65,2024-05-09 00:19:30,125.99,13617,1
11442,3,6,56,2024-05-10 08:54:26,286.2,2584,5
11443,5,2,12,2024-05-10 14:35:49,1359.96,5830,4
11444,8,6,54,2024-05-10 18:56:29,508.5,8491,3
11445,12,1,1,2024-05-10 17:23:28,3183.84,11952,4
11446,15,5,42,2024-05-10 11:53:42,2385.36,5002,5
11447,20,4,31,2024-05-10 18:59:12,2969.97,11069,3
11448,21,8,76,2024-05-10 18:47:20,319.98,12085,2
11449,23,5,43,2024-05-10 16:24:22,15743.7,8804,5
11450,26,3,24,2024-05-10 01:09:10,4157.98,2076,3
11451,27,6,56,2024-05-10 12:30:02,2899.98,11752,2
11452,34,6,58,2024-05-10 14:26:28,689.97,1078,3
11453,41,4,32,2024-05-10 03:58:13,142.18,9087,3
11454,42,9,83,2024-05-10 23:43:17,71.95,6454,1
11455,45,2,14,2024-05-10 13:57:34,269.97,9131,3
11456,46,4,31,2024-05-10 15:25:43,779.6,14246,5
11457,49,6,56,2024-05-10 04:09:21,500.0,5348,1
11458,53,1,1,2024-05-10 11:30:57,125.99,8611,1
11459,58,3,23,2024-05-10 04:29:55,1719.96,8670,4
11460,59,3,23,2024-05-10 02:27:56,465.8,13252,1
11461,60,9,85,2024-05-10 22:21:23,148.16,3862,2
11462,64,8,76,2024-05-10 06:45:33,137.43,7865,1
11463,68,9,85,2024-05-10 06:18:01,839.85,377,5
11464,70,6,56,2024-05-10 12:52:41,159.96,5364,4
11465,72,3,25,2024-05-10 13:50:35,432.6,13096,5
11466,74,1,2,2024-05-10 10:51:44,167.98,8154,4
11467,75,6,54,2024-05-10 15:00:06,149.95,1800,1
11468,78,8,76,2024-05-10 17:45:18,356.99,7500,2
11469,79,2,12,2024-05-10 17:06:13,299.98,1803,2
11470,80,6,52,2024-05-10 07:09:03,5993.97,3544,3
11471,90,5,41,2024-05-10 17:08:39,1331.07,12396,3
11472,91,5,43,2024-05-10 15:06:02,212.04,8837,2
11473,104,2,13,2024-05-10 00:01:31,14.8,11256,1
11474,113,3,26,2024-05-10 23:34:24,16.95,1022,2
11475,114,1,1,2024-05-10 21:01:15,1903.97,11598,4
11476,115,2,13,2024-05-10 10:46:51,2639.97,11704,3
11477,118,5,42,2024-05-10 20:51:10,69.17,9360,1
11478,122,8,76,2024-05-10 17:42:18,161.98,1933,2
11479,125,1,2,2024-05-10 13:16:31,554.97,11678,1
11480,128,2,13,2024-05-10 22:57:37,1676.67,9253,3
11481,130,4,32,2024-05-10 12:30:38,699.99,506,1
11482,136,8,76,2024-05-10 08:09:50,66.98,4552,1
11483,137,2,11,2024-05-10 12:46:48,7499.97,8763,3
11484,145,9,85,2024-05-10 20:58:41,107.99,13497,1
11485,147,7,70,2024-05-10 01:45:58,113.36,14400,5
11486,155,4,32,2024-05-10 03:09:42,899.91,14202,3
11487,156,9,82,2024-05-10 10:52:07,2011.2,9186,2
11488,160,9,82,2024-05-10 07:31:21,597.0,4598,3
11489,163,9,82,2024-05-10 13:21:16,374.97,2693,5
11490,171,2,12,2024-05-10 03:03:06,196.79,3619,2
11491,173,9,83,2024-05-10 17:08:18,622.5,6103,5
11492,176,5,41,2024-05-10 08:40:40,241.57,1271,3
11493,179,3,24,2024-05-10 13:08:59,3563.7,2660,3
11494,182,3,28,2024-05-10 18:10:39,1573.0,4540,5
11495,183,7,69,2024-05-10 22:53:27,1322.99,3327,1
11496,187,1,2,2024-05-10 00:34:04,793.98,6440,4
11497,192,4,30,2024-05-10 08:28:36,161.28,10209,4
11498,194,9,82,2024-05-10 07:37:15,2637.0,11796,5
11499,1,8,76,2024-05-11 09:12:44,719.94,1026,2
11500,2,1,1,2024-05-11 09:55:27,214.8,1343,4
11501,5,9,82,2024-05-11 04:51:10,55.3,11714,1
11502,6,2,12,2024-05-11 22:31:45,359.91,876,3
11503,12,4,30,2024-05-11 11:07:46,359.88,1683,3
11504,23,4,31,2024-05-11 12:52:02,253.8,5668,1
11505,25,4,32,2024-05-11 01:13:25,944.98,2191,3
11506,29,6,55,2024-05-11 13:34:08,350.97,7740,3
11507,30,1,1,2024-05-11 18:45:57,594.0,3816,3
11508,34,7,71,2024-05-11 04:42:48,1344.58,6609,3
11509,37,8,76,2024-05-11 20:41:12,2199.99,3322,1
11510,39,7,64,2024-05-11 21:25:07,667.39,7817,4
11511,41,6,57,2024-05-11 10:22:50,4679.96,2340,4
11512,43,7,71,2024-05-11 18:09:01,449.25,1694,5
11513,46,5,42,2024-05-11 19:12:27,28.98,12188,2
11514,48,3,27,2024-05-11 08:24:37,1109.97,8495,3
11515,49,4,31,2024-05-11 04:43:00,229.45,2361,5
11516,60,8,76,2024-05-11 10:07:10,141.58,4323,4
11517,66,2,10,2024-05-11 23:09:25,404.98,9320,1
11518,69,8,76,2024-05-11 11:36:05,149.99,8554,1
11519,70,8,76,2024-05-11 06:37:09,64.74,13090,1
11520,74,5,43,2024-05-11 19:33:50,359.99,4002,1
11521,75,6,56,2024-05-11 19:16:25,1191.96,12734,5
11522,88,6,54,2024-05-11 00:22:56,159.98,10253,2
11523,94,5,44,2024-05-11 01:29:06,8390.04,3647,4
11524,96,8,76,2024-05-11 03:18:02,179.97,9331,3
11525,97,9,84,2024-05-11 03:51:30,3035.97,11522,3
11526,98,1,1,2024-05-11 17:10:41,4792.0,4277,4
11527,99,8,76,2024-05-11 20:38:36,149.82,9201,3
11528,105,2,11,2024-05-11 14:05:00,100.47,8863,3
11529,107,9,85,2024-05-11 16:05:06,4884.57,12465,3
11530,108,5,41,2024-05-11 07:30:06,1436.38,11795,2
11531,113,9,83,2024-05-11 03:20:08,92.78,14394,2
11532,116,6,55,2024-05-11 12:50:55,1218.0,6886,4
11533,121,6,56,2024-05-11 03:08:43,5592.0,9313,4
11534,128,8,76,2024-05-11 19:41:56,1378.79,3475,1
11535,130,5,43,2024-05-11 15:12:54,719.96,7164,4
11536,137,4,31,2024-05-11 18:29:43,604.78,10536,2
11537,138,9,83,2024-05-11 09:45:45,372.23,9872,5
11538,139,4,30,2024-05-11 17:05:24,35.35,1265,1
11539,141,5,41,2024-05-11 12:43:37,311.83,1362,3
11540,142,8,76,2024-05-11 02:28:17,1119.97,1957,4
11541,144,4,30,2024-05-11 15:43:55,944.95,5108,5
11542,146,7,69,2024-05-11 22:33:02,359.99,6253,1
11543,148,4,31,2024-05-11 13:07:34,1803.6,7666,3
11544,152,5,43,2024-05-11 19:59:16,674.1,5116,1
11545,154,4,31,2024-05-11 13:31:34,439.99,6675,1
11546,158,5,41,2024-05-11 16:22:20,269.99,6243,1
11547,159,5,42,2024-05-11 07:16:26,170.75,7162,1
11548,160,7,69,2024-05-11 16:06:08,55.65,10523,1
11549,163,8,76,2024-05-11 21:23:38,55.26,14384,1
11550,176,7,66,2024-05-11 01:00:44,19.97,13941,2
11551,177,7,66,2024-05-11 02:45:31,68.01,11716,3
11552,178,2,12,2024-05-11 00:22:58,317.25,3101,5
11553,180,8,76,2024-05-11 15:23:56,1093.75,8279,5
11554,184,9,81,2024-05-11 00:49:49,3085.0,5760,1
11555,187,5,41,2024-05-11 22:15:44,1116.0,6404,5
11556,188,8,76,2024-05-11 05:30:44,6799.96,8571,4
11557,190,2,12,2024-05-11 18:37:37,1599.0,5256,1
11558,191,9,81,2024-05-11 17:13:50,1278.0,6496,2
11559,193,3,24,2024-05-11 02:07:22,321.99,6119,2
11560,195,9,81,2024-05-11 18:08:22,234.99,11032,1
11561,197,7,71,2024-05-11 08:01:37,161.99,12012,1
11562,198,6,58,2024-05-11 23:33:14,284.19,10984,1
11563,6,4,32,2024-05-12 11:38:14,3894.0,4285,3
11564,10,6,51,2024-05-12 00:45:45,1999.8,12680,4
11565,13,3,26,2024-05-12 11:03:00,279.96,12530,4
11566,14,1,2,2024-05-12 11:07:53,5551.9,3462,4
11567,19,2,10,2024-05-12 05:37:52,353.97,12146,3
11568,28,3,23,2024-05-12 07:06:44,162.21,12944,3
11569,30,2,15,2024-05-12 08:37:21,394.95,1395,5
11570,33,3,27,2024-05-12 06:51:48,1109.85,1211,3
11571,36,1,1,2024-05-12 21:35:20,883.3,8649,5
11572,37,2,14,2024-05-12 18:29:03,479.98,3064,4
11573,38,5,44,2024-05-12 02:52:26,321.3,1446,3
11574,40,3,28,2024-05-12 12:01:16,64.65,9443,3
11575,41,9,84,2024-05-12 05:49:07,30.38,9442,2
11576,47,2,14,2024-05-12 06:04:46,104.99,7984,1
11577,48,5,44,2024-05-12 04:20:10,2425.14,11501,3
11578,52,6,52,2024-05-12 13:54:25,107.97,799,5
11579,56,8,76,2024-05-12 03:09:13,38.0,11452,2
11580,57,8,76,2024-05-12 22:12:06,9984.57,13656,3
11581,66,1,2,2024-05-12 01:32:56,613.02,5392,3
11582,67,5,43,2024-05-12 04:26:32,764.95,4812,5
11583,69,6,52,2024-05-12 02:44:02,799.96,606,4
11584,73,1,1,2024-05-12 09:06:06,287.66,12149,3
11585,83,4,31,2024-05-12 05:15:49,314.9,2225,3
11586,87,2,11,2024-05-12 05:01:45,13.98,14037,2
11587,88,1,1,2024-05-12 11:46:33,359.98,9596,4
11588,90,1,1,2024-05-12 01:10:01,131.49,4875,5
11589,92,5,43,2024-05-12 07:22:11,63.1,11612,1
11590,94,2,11,2024-05-12 18:47:44,599.97,877,3
11591,95,4,32,2024-05-12 10:50:45,251.98,12018,4
11592,96,1,1,2024-05-12 20:34:44,539.96,8006,4
11593,97,1,2,2024-05-12 01:41:22,461.97,4495,5
11594,98,9,81,2024-05-12 04:50:56,157.96,9046,2
11595,108,3,25,2024-05-12 20:15:00,399.98,5101,2
11596,111,2,13,2024-05-12 07:50:04,67.8,11264,4
11597,116,8,76,2024-05-12 00:17:42,1954.95,14293,5
11598,122,5,43,2024-05-12 21:58:11,915.3,1093,3
11599,126,1,2,2024-05-12 15:15:24,280.75,12144,4
11600,134,6,52,2024-05-12 01:53:01,3249.95,11584,5
11601,135,9,84,2024-05-12 22:13:32,224.77,11141,5
11602,136,6,53,2024-05-12 08:24:22,116.0,5389,5
11603,137,1,1,2024-05-12 04:56:16,1735.97,11601,4
11604,138,6,55,2024-05-12 23:03:24,313.5,9018,3
11605,142,5,42,2024-05-12 23:29:47,199.51,13078,4
11606,144,9,82,2024-05-12 17:45:32,3959.96,5997,4
11607,145,6,55,2024-05-12 06:45:03,250.0,10575,2
11608,146,6,51,2024-05-12 00:13:13,203.21,10950,4
11609,151,4,31,2024-05-12 22:22:10,175.2,9598,3
11610,152,8,76,2024-05-12 02:44:49,57.98,7168,2
11611,156,2,15,2024-05-12 08:36:32,87.18,393,1
11612,161,3,23,2024-05-12 09:12:59,1749.95,1222,5
11613,162,2,10,2024-05-12 07:50:34,473.97,346,5
11614,163,7,70,2024-05-12 14:54:00,220.3,3345,3
11615,164,3,26,2024-05-12 16:33:19,5983.92,4697,4
11616,168,1,2,2024-05-12 09:40:06,417.6,13338,2
11617,175,8,76,2024-05-12 20:43:46,90.28,13718,3
11618,179,3,26,2024-05-12 23:18:05,1739.97,6490,3
11619,180,4,31,2024-05-12 23:23:42,124.99,7369,1
11620,188,1,1,2024-05-12 10:17:17,7.77,7777,1
11621,191,6,57,2024-05-12 01:08:11,95.98,480,2
11622,197,2,13,2024-05-12 06:02:03,388.5,14433,3
11623,199,8,76,2024-05-12 08:11:10,244.97,2429,5
11624,4,6,54,2024-05-13 05:50:31,347.98,6114,4
11625,7,8,76,2024-05-13 13:59:23,2275.2,5467,2
11626,9,8,76,2024-05-13 04:09:09,689.97,1196,3
11627,11,4,31,2024-05-13 21:36:15,59.85,13683,3
11628,15,7,70,2024-05-13 06:04:03,380.7,4405,4
11629,17,6,57,2024-05-13 01:02:59,507.47,2759,5
11630,31,2,15,2024-05-13 04:35:26,149.97,1276,3
11631,36,8,76,2024-05-13 08:22:01,1499.98,2179,4
11632,41,7,69,2024-05-13 20:23:41,3667.66,3568,4
11633,43,7,64,2024-05-13 17:18:04,13.49,4633,2
11634,47,3,26,2024-05-13 12:28:25,669.95,2995,5
11635,48,8,76,2024-05-13 07:46:07,359.91,5785,2
11636,50,3,27,2024-05-13 19:14:59,2870.2,8855,5
11637,55,4,32,2024-05-13 03:14:24,1798.0,11772,4
11638,56,4,31,2024-05-13 21:46:33,68.75,11263,1
11639,57,4,30,2024-05-13 04:45:34,690.0,12420,4
11640,59,9,85,2024-05-13 04:52:10,3839.97,11204,3
11641,62,5,43,2024-05-13 10:44:33,170.77,12519,5
11642,65,4,30,2024-05-13 00:49:13,89.99,9461,3
11643,67,1,2,2024-05-13 00:06:19,170.25,286,5
11644,68,3,24,2024-05-13 14:40:06,374.95,14438,5
11645,69,6,52,2024-05-13 07:13:20,312.0,7458,4
11646,72,6,53,2024-05-13 20:29:53,3989.65,14511,5
11647,79,7,67,2024-05-13 21:03:21,815.63,3770,5
11648,81,2,13,2024-05-13 21:02:16,64.99,14484,1
11649,85,4,31,2024-05-13 15:32:09,839.97,11041,5
11650,89,8,76,2024-05-13 19:15:25,505.26,497,4
11651,90,8,76,2024-05-13 18:54:57,1139.95,624,5
11652,96,9,82,2024-05-13 18:34:52,987.0,3696,3
11653,97,9,84,2024-05-13 09:21:50,602.64,11044,2
11654,103,5,43,2024-05-13 11:42:39,1376.89,11031,2
11655,105,8,76,2024-05-13 02:48:15,124.59,8356,2
11656,106,1,2,2024-05-13 15:23:01,427.03,927,1
11657,109,1,2,2024-05-13 12:51:59,523.5,10580,3
11658,113,3,26,2024-05-13 16:11:44,235.96,12873,4
11659,116,3,25,2024-05-13 23:20:56,191.97,1496,3
11660,118,9,84,2024-05-13 11:22:51,5394.57,2053,3
11661,124,6,52,2024-05-13 18:39:42,130.43,10520,2
11662,125,2,14,2024-05-13 13:33:22,59.99,1350,1
11663,139,4,31,2024-05-13 17:26:46,13182.84,5738,5
11664,147,8,76,2024-05-13 23:29:20,259.04,9559,4
11665,149,9,84,2024-05-13 17:38:13,943.12,13104,2
11666,150,8,76,2024-05-13 17:50:29,1699.96,373,2
11667,153,7,65,2024-05-13 06:39:33,156.92,13327,1
11668,156,5,44,2024-05-13 07:52:19,764.1,10836,1
11669,162,4,30,2024-05-13 04:27:12,599.88,3630,3
11670,164,9,82,2024-05-13 04:30:15,7286.36,4158,4
11671,167,7,64,2024-05-13 06:49:37,1346.4,3189,2
11672,174,6,53,2024-05-13 08:54:30,3780.0,10860,4
11673,175,8,76,2024-05-13 23:00:57,156.54,4712,2
11674,177,1,2,2024-05-13 01:50:57,177.2,202,5
11675,178,6,57,2024-05-13 14:13:29,3584.74,8290,4
11676,182,8,76,2024-05-13 10:09:42,417.2,3147,2
11677,184,8,76,2024-05-13 03:37:04,594.0,1476,3
11678,188,6,54,2024-05-13 21:26:05,1495.0,13640,5
11679,192,5,42,2024-05-13 09:04:53,7.5,3015,1
11680,197,3,28,2024-05-13 05:32:01,1019.96,7500,4
11681,198,7,66,2024-05-13 19:56:28,484.86,7819,5
11682,3,5,41,2024-05-14 03:40:15,1600.05,10917,5
11683,6,3,24,2024-05-14 07:36:12,4839.95,12248,5
11684,8,1,1,2024-05-14 01:41:17,359.98,3767,2
11685,15,3,25,2024-05-14 05:01:33,837.9,4815,5
11686,17,3,25,2024-05-14 05:05:16,363.96,7132,4
11687,21,9,83,2024-05-14 12:18:32,87.66,10379,3
11688,26,4,32,2024-05-14 15:01:33,189.07,9038,4
11689,28,4,30,2024-05-14 02:24:50,88.47,4568,3
11690,31,6,53,2024-05-14 22:57:31,139.99,13302,1
11691,36,7,67,2024-05-14 01:35:53,233.96,5442,2
11692,38,5,42,2024-05-14 12:23:22,224.95,9663,5
11693,41,5,43,2024-05-14 10:19:27,85.03,5131,2
11694,42,3,26,2024-05-14 02:32:38,412.8,10000,4
11695,47,5,43,2024-05-14 17:57:16,129.58,13185,4
11696,48,8,76,2024-05-14 08:53:20,594.95,5693,5
11697,54,5,41,2024-05-14 06:14:29,1618.37,5240,1
11698,55,3,28,2024-05-14 18:39:47,556.0,13337,2
11699,66,8,76,2024-05-14 08:06:24,796.0,12264,5
11700,68,9,83,2024-05-14 07:12:05,592.2,9879,2
11701,70,1,2,2024-05-14 12:50:31,2028.52,13831,4
11702,71,6,52,2024-05-14 08:10:07,142.18,1312,3
11703,73,3,23,2024-05-14 06:26:41,297.0,5,5
11704,78,6,55,2024-05-14 13:48:01,715.13,12281,1
11705,82,1,1,2024-05-14 09:55:29,1112.25,8453,3
11706,83,4,32,2024-05-14 05:21:23,475.99,8502,2
11707,86,2,10,2024-05-14 17:31:51,203.31,7248,3
11708,87,5,44,2024-05-14 06:40:07,180.0,8633,2
11709,88,5,42,2024-05-14 06:15:24,521.99,10584,1
11710,97,9,83,2024-05-14 10:00:05,698.0,6269,2
11711,98,3,28,2024-05-14 14:46:40,32.95,8145,1
11712,103,3,24,2024-05-14 05:26:22,59.99,576,1
11713,105,7,65,2024-05-14 23:39:25,1832.21,1720,1
11714,111,4,32,2024-05-14 04:23:40,896.4,855,3
11715,112,2,12,2024-05-14 05:12:19,37.99,3602,1
11716,116,4,30,2024-05-14 15:23:58,10.93,10186,1
11717,117,7,71,2024-05-14 07:14:13,134.25,7171,5
11718,120,5,44,2024-05-14 01:27:10,15282.0,8791,5
11719,124,4,32,2024-05-14 03:10:07,125.96,3290,4
11720,127,1,1,2024-05-14 06:35:14,112.47,8563,5
11721,130,7,67,2024-05-14 20:51:42,3273.48,9306,4
11722,131,5,42,2024-05-14 03:25:34,1832.36,6894,4
11723,132,2,12,2024-05-14 02:32:59,63.75,1772,3
11724,135,9,81,2024-05-14 06:04:06,64.99,7255,2
11725,136,4,32,2024-05-14 08:42:29,300.0,6393,1
11726,137,4,30,2024-05-14 12:29:47,67.87,7189,2
11727,139,6,57,2024-05-14 01:24:24,3499.99,5835,1
11728,146,1,2,2024-05-14 09:39:44,288.08,5402,2
11729,149,2,13,2024-05-14 16:57:29,796.99,5114,1
11730,153,3,23,2024-05-14 11:52:54,79.98,749,2
11731,155,7,66,2024-05-14 12:06:17,95.4,8649,1
11732,157,4,32,2024-05-14 13:39:48,749.93,13799,3
11733,158,2,14,2024-05-14 00:00:04,16.99,8171,1
11734,161,4,32,2024-05-14 11:07:12,59.99,9163,1
11735,163,9,83,2024-05-14 10:30:27,54.97,7436,1
11736,165,3,26,2024-05-14 23:11:37,37.78,1774,3
11737,170,7,67,2024-05-14 21:29:26,809.96,217,3
11738,171,1,1,2024-05-14 13:22:13,102.39,5458,1
11739,173,1,1,2024-05-14 08:51:05,198.0,10717,2
11740,178,7,70,2024-05-14 14:28:09,1456.92,12375,1
11741,186,3,27,2024-05-14 10:25:28,299.99,6087,1
11742,187,4,31,2024-05-14 04:00:47,1490.38,11780,2
11743,191,7,65,2024-05-14 16:50:09,41.57,10442,1
11744,193,7,68,2024-05-14 03:17:12,5127.3,8575,3
11745,5,2,12,2024-05-15 11:08:37,279.96,3386,4
11746,7,9,85,2024-05-15 04:48:07,499.99,13794,1
11747,8,2,10,2024-05-15 06:42:04,506.97,7519,3
11748,17,5,43,2024-05-15 17:31:15,701.35,43,4
11749,19,2,10,2024-05-15 04:38:16,269.97,9144,3
11750,22,7,65,2024-05-15 05:30:58,27.85,5803,1
11751,30,5,41,2024-05-15 14:11:32,28.34,2197,1
11752,31,3,28,2024-05-15 00:35:14,194.97,5601,3
11753,34,2,12,2024-05-15 14:23:29,73.06,3164,2
11754,36,2,10,2024-05-15 10:32:12,1569.95,8490,5
11755,43,4,31,2024-05-15 11:48:10,1799.95,186,5
11756,54,3,23,2024-05-15 09:15:03,159.96,4032,2
11757,62,5,42,2024-05-15 00:08:04,13.49,6908,1
11758,65,9,84,2024-05-15 13:29:27,1999.95,5810,5
11759,69,2,10,2024-05-15 22:54:31,1109.97,1918,5
11760,75,4,30,2024-05-15 03:02:08,1975.96,4907,4
11761,78,3,23,2024-05-15 07:27:30,15999.96,10335,4
11762,79,3,23,2024-05-15 12:52:51,1677.58,10880,2
11763,81,7,68,2024-05-15 15:49:23,458.36,5840,5
11764,83,7,66,2024-05-15 00:36:16,163.95,2591,4
11765,84,9,83,2024-05-15 19:35:31,5387.96,6939,2
11766,89,3,24,2024-05-15 16:36:51,298.47,9156,3
11767,92,6,55,2024-05-15 14:16:50,2798.0,7004,4
11768,97,5,43,2024-05-15 16:44:51,341.99,6670,1
11769,98,2,10,2024-05-15 11:34:36,144.5,9827,5
11770,104,8,76,2024-05-15 09:38:12,2536.77,593,4
11771,106,5,44,2024-05-15 14:11:15,8.2,5381,1
11772,110,8,76,2024-05-15 17:37:57,268.78,12856,3
11773,113,5,44,2024-05-15 00:57:39,539.96,8015,4
11774,115,4,32,2024-05-15 05:24:41,2795.98,6377,4
11775,116,7,66,2024-05-15 11:38:18,194.36,106,4
11776,119,1,1,2024-05-15 22:12:45,172.77,1050,3
11777,121,4,32,2024-05-15 17:41:53,197.97,3956,5
11778,122,5,41,2024-05-15 04:05:34,28.79,12630,1
11779,123,2,13,2024-05-15 11:42:23,316.0,9352,4
11780,125,8,76,2024-05-15 08:54:21,39.48,1023,3
11781,128,3,25,2024-05-15 11:16:34,159.52,7398,4
11782,131,6,51,2024-05-15 21:34:54,79.95,6861,1
11783,132,7,64,2024-05-15 11:14:59,492.48,4786,4
11784,134,7,66,2024-05-15 07:32:59,296.97,5031,3
11785,135,1,1,2024-05-15 15:35:58,1959.3,13582,1
11786,137,4,30,2024-05-15 15:43:45,79.99,196,1
11787,143,4,32,2024-05-15 15:55:11,464.99,8511,3
11788,150,9,85,2024-05-15 22:00:35,81.17,11459,4
11789,151,9,84,2024-05-15 04:09:13,2186.97,11692,3
11790,167,6,55,2024-05-15 01:02:38,499.92,4851,4
11791,168,5,42,2024-05-15 08:23:30,2123.82,715,4
11792,170,2,10,2024-05-15 11:18:11,299.95,826,1
11793,172,5,43,2024-05-15 16:57:20,1210.95,4644,5
11794,174,9,85,2024-05-15 18:03:07,496.0,13370,4
11795,175,2,10,2024-05-15 03:47:56,85.98,12666,4
11796,176,1,2,2024-05-15 07:54:49,209.99,12133,2
11797,178,9,81,2024-05-15 11:20:06,1199.99,4373,1
11798,184,2,13,2024-05-15 05:49:25,524.99,13980,1
11799,188,6,58,2024-05-15 23:27:18,79.9,7042,2
11800,191,2,10,2024-05-15 10:16:50,1199.95,3188,1
11801,195,1,1,2024-05-15 12:09:50,1803.19,6385,2
11802,4,8,76,2024-05-16 20:05:52,292.46,1,5
11803,9,9,85,2024-05-16 17:18:37,377.6,13780,4
11804,11,1,1,2024-05-16 03:48:39,30.99,9100,1
11805,15,3,23,2024-05-16 11:35:29,149.95,1352,1
11806,16,2,15,2024-05-16 13:51:35,1079.96,4473,4
11807,20,7,70,2024-05-16 12:07:24,999.21,7690,3
11808,21,1,1,2024-05-16 01:49:25,2880.0,9182,3
11809,25,8,76,2024-05-16 20:16:34,159.98,12081,1
11810,26,6,56,2024-05-16 08:27:49,36.43,12527,1
11811,27,8,76,2024-05-16 22:58:54,499.96,2786,2
11812,30,7,69,2024-05-16 23:00:27,809.95,6432,5
11813,41,3,26,2024-05-16 11:54:05,5918.85,5251,3
11814,43,2,11,2024-05-16 21:22:42,69.98,4071,2
11815,48,3,27,2024-05-16 11:16:47,1924.97,6597,5
11816,49,1,2,2024-05-16 17:49:03,199.99,5426,1
11817,56,7,66,2024-05-16 20:44:09,1451.48,11841,4
11818,57,3,28,2024-05-16 18:41:03,154.75,9462,5
11819,61,2,15,2024-05-16 09:25:30,374.97,5312,3
11820,66,9,82,2024-05-16 15:29:07,30.59,9033,1
11821,67,6,51,2024-05-16 11:12:22,59.99,3383,2
11822,68,8,76,2024-05-16 13:26:03,109.98,2169,2
11823,70,4,31,2024-05-16 12:56:35,224.95,7879,5
11824,73,7,66,2024-05-16 13:56:15,1754.95,4532,5
11825,75,1,1,2024-05-16 13:07:15,1439.95,9322,3
11826,76,1,1,2024-05-16 01:14:36,99.5,6571,1
11827,79,2,13,2024-05-16 21:57:16,101.99,3345,1
11828,81,9,83,2024-05-16 11:42:39,956.8,2424,2
11829,84,2,13,2024-05-16 12:53:31,152.71,9979,2
11830,88,5,42,2024-05-16 00:16:10,4274.95,6040,5
11831,95,4,32,2024-05-16 08:36:00,1259.97,1983,4
11832,99,6,55,2024-05-16 01:17:02,419.98,4229,2
11833,102,5,43,2024-05-16 03:13:10,575.96,9282,5
11834,108,9,82,2024-05-16 00:49:57,179.99,5791,1
11835,110,4,31,2024-05-16 08:36:17,403.2,8376,1
11836,117,7,71,2024-05-16 15:09:43,259.18,12080,2
11837,124,6,55,2024-05-16 16:11:16,999.0,11077,1
11838,125,5,42,2024-05-16 05:29:54,159.81,3182,5
11839,127,5,41,2024-05-16 05:18:01,88.88,4081,3
11840,132,7,69,2024-05-16 12:33:04,24.18,9624,1
11841,135,5,42,2024-05-16 14:34:53,365.4,4936,2
11842,142,8,76,2024-05-16 09:24:31,63.96,9842,4
11843,146,8,76,2024-05-16 21:24:31,112.9,10185,5
11844,148,7,69,2024-05-16 09:43:55,755.97,1572,3
11845,158,2,10,2024-05-16 02:49:55,449.97,8801,3
11846,159,2,11,2024-05-16 10:53:27,3519.98,984,2
11847,162,7,71,2024-05-16 22:28:21,402.3,12497,5
11848,163,8,76,2024-05-16 04:20:54,2235.0,6603,5
11849,164,2,10,2024-05-16 06:14:59,86.97,13713,3
11850,167,1,2,2024-05-16 18:28:12,1243.5,14495,3
11851,169,2,12,2024-05-16 09:34:15,34.99,7723,1
11852,171,6,58,2024-05-16 01:50:23,264.99,10730,2
11853,177,9,83,2024-05-16 00:09:26,562.77,12266,4
11854,181,7,70,2024-05-16 01:02:53,299.22,11997,5
11855,185,7,69,2024-05-16 09:18:25,242.87,5845,3
11856,186,7,68,2024-05-16 15:22:35,151.2,9665,5
11857,199,4,30,2024-05-16 10:36:13,323.96,5961,4
11858,1,2,11,2024-05-17 06:47:02,218.01,13451,3
11859,2,4,30,2024-05-17 02:34:38,41.99,2689,1
11860,3,3,25,2024-05-17 18:25:20,335.0,13992,5
11861,4,5,42,2024-05-17 13:43:35,287.82,4920,4
11862,6,7,69,2024-05-17 13:57:12,824.56,3809,2
11863,9,5,43,2024-05-17 12:02:38,7946.77,10133,5
11864,12,9,81,2024-05-17 02:47:59,2781.88,6618,4
11865,15,3,25,2024-05-17 13:47:39,1274.95,9107,5
11866,23,8,76,2024-05-17 03:40:58,1319.98,3032,4
11867,24,6,57,2024-05-17 11:41:46,1717.9,10806,2
11868,25,4,30,2024-05-17 15:45:18,254.65,4642,1
11869,26,4,30,2024-05-17 07:42:35,811.06,11844,4
11870,29,2,14,2024-05-17 14:45:36,599.9,3885,2
11871,31,6,54,2024-05-17 19:41:50,2951.98,8586,2
11872,34,3,23,2024-05-17 20:25:38,418.42,4522,1
11873,36,6,58,2024-05-17 14:40:17,396.0,10710,5
11874,61,8,76,2024-05-17 11:38:31,737.99,4680,1
11875,63,6,54,2024-05-17 15:00:22,8984.0,11497,5
11876,70,2,13,2024-05-17 03:28:48,1196.0,4015,2
11877,77,4,32,2024-05-17 01:50:27,7996.8,13289,2
11878,78,9,82,2024-05-17 18:42:08,131.98,121,4
11879,81,9,83,2024-05-17 15:17:33,351.99,8401,1
11880,86,1,2,2024-05-17 12:00:40,383.2,13850,1
11881,88,9,85,2024-05-17 09:26:20,79.99,3954,1
